mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__init_type,param_classifier__learning_rate,param_classifier__n_epochs,param_classifier__penalty,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
1.341700029373169,0.03665600795768498,0.015239429473876954,0.004999384262877332,zero,0.1,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.648854961832061,0.5877862595419847,0.6615384615384615,0.6307692307692307,0.7307692307692307,0.6519436288901937,0.04664675630052802,23,0.8588235294117647,0.6,0.7764705882352941,0.5176470588235295,0.6785714285714286,0.6863025210084034,0.12152887602163868,16,0.2608695652173913,0.5652173913043478,0.4444444444444444,0.8444444444444444,0.8260869565217391,0.5882125603864734,0.22387071813594417,49,0.34285714285714286,0.49056603773584906,0.47619047619047616,0.6129032258064516,0.6846846846846847,0.5214403134549209,0.11824289117610058,39,0.559846547314578,0.5826086956521739,0.6104575163398693,0.681045751633987,0.7523291925465838,0.6372575406974385,0.07050686767001282,32
1.9632276058197022,0.12958466731082757,0.01664738655090332,0.003559050705756769,zero,0.1,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.6717557251908397,0.6412213740458015,0.6307692307692307,0.6615384615384615,0.6615384615384615,0.6533646506165589,0.015032406047747138,15,0.8117647058823529,0.6941176470588235,0.7764705882352941,0.7058823529411765,0.5357142857142857,0.7047899159663865,0.09516657390261775,2,0.41304347826086957,0.5434782608695652,0.35555555555555557,0.5777777777777777,0.8913043478260869,0.556231884057971,0.18637292978980458,65,0.4691358024691358,0.5154639175257731,0.4,0.5416666666666666,0.6507936507936508,0.5154120074910453,0.08304085475323161,56,0.6124040920716113,0.6187979539641943,0.5660130718954248,0.6418300653594771,0.7135093167701863,0.6305109000121787,0.04825324884231798,44
0.7749926567077636,0.04146360184382276,0.019265079498291017,0.0024227303766212213,zero,0.05,50,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.6030534351145038,0.4961832061068702,0.6923076923076923,0.6384615384615384,0.7461538461538462,0.6352319436288901,0.08478413489145564,52,0.6235294117647059,0.36470588235294116,0.9176470588235294,0.6941176470588235,0.6785714285714286,0.6557142857142857,0.17682070111212594,36,0.5652173913043478,0.7391304347826086,0.26666666666666666,0.5333333333333333,0.8695652173913043,0.5947826086956521,0.20428018204081172,40,0.5,0.5074626865671642,0.375,0.5052631578947369,0.7079646017699115,0.5191380892463625,0.10688904135703889,47,0.5943734015345268,0.5519181585677749,0.592156862745098,0.6137254901960785,0.7740683229813665,0.6252484472049689,0.07707890321373545,58
1.3023579120635986,0.07648265336284162,0.015528059005737305,0.00611721730582579,zero,0.05,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.648854961832061,0.5877862595419847,0.6615384615384615,0.6307692307692307,0.7307692307692307,0.6519436288901937,0.04664675630052802,23,0.8588235294117647,0.6,0.7764705882352941,0.5176470588235295,0.6785714285714286,0.6863025210084034,0.12152887602163868,16,0.2608695652173913,0.5652173913043478,0.4444444444444444,0.8444444444444444,0.8260869565217391,0.5882125603864734,0.22387071813594417,49,0.34285714285714286,0.49056603773584906,0.47619047619047616,0.6129032258064516,0.6846846846846847,0.5214403134549209,0.11824289117610058,39,0.559846547314578,0.5826086956521739,0.6104575163398693,0.681045751633987,0.7523291925465838,0.6372575406974385,0.07050686767001282,32
1.7691263675689697,0.12183031650046457,0.02036590576171875,0.00507971834325293,zero,0.05,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.6717557251908397,0.6412213740458015,0.6307692307692307,0.6615384615384615,0.6615384615384615,0.6533646506165589,0.015032406047747138,15,0.8117647058823529,0.6941176470588235,0.7764705882352941,0.7058823529411765,0.5357142857142857,0.7047899159663865,0.09516657390261775,2,0.41304347826086957,0.5434782608695652,0.35555555555555557,0.5777777777777777,0.8913043478260869,0.556231884057971,0.18637292978980458,65,0.4691358024691358,0.5154639175257731,0.4,0.5416666666666666,0.6507936507936508,0.5154120074910453,0.08304085475323161,56,0.6124040920716113,0.6187979539641943,0.5660130718954248,0.6418300653594771,0.7135093167701863,0.6305109000121787,0.04825324884231798,44
0.6885287284851074,0.06354184540488639,0.01690249443054199,0.004009074023989008,zero,0.01,50,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.6030534351145038,0.4961832061068702,0.6923076923076923,0.6384615384615384,0.7461538461538462,0.6352319436288901,0.08478413489145564,52,0.6235294117647059,0.36470588235294116,0.9176470588235294,0.6941176470588235,0.6785714285714286,0.6557142857142857,0.17682070111212594,36,0.5652173913043478,0.7391304347826086,0.26666666666666666,0.5333333333333333,0.8695652173913043,0.5947826086956521,0.20428018204081172,40,0.5,0.5074626865671642,0.375,0.5052631578947369,0.7079646017699115,0.5191380892463625,0.10688904135703889,47,0.5943734015345268,0.5519181585677749,0.592156862745098,0.6137254901960785,0.7740683229813665,0.6252484472049689,0.07707890321373545,58
1.1944177150726318,0.05637525218420926,0.017466640472412108,0.006079549239510162,zero,0.01,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.648854961832061,0.5877862595419847,0.6615384615384615,0.6307692307692307,0.7307692307692307,0.6519436288901937,0.04664675630052802,23,0.8588235294117647,0.6,0.7764705882352941,0.5176470588235295,0.6785714285714286,0.6863025210084034,0.12152887602163868,16,0.2608695652173913,0.5652173913043478,0.4444444444444444,0.8444444444444444,0.8260869565217391,0.5882125603864734,0.22387071813594417,49,0.34285714285714286,0.49056603773584906,0.47619047619047616,0.6129032258064516,0.6846846846846847,0.5214403134549209,0.11824289117610058,39,0.559846547314578,0.5826086956521739,0.6104575163398693,0.681045751633987,0.7523291925465838,0.6372575406974385,0.07050686767001282,32
1.7585548400878905,0.13795479474136996,0.0165863037109375,0.0038247687841064097,zero,0.01,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.6717557251908397,0.6412213740458015,0.6307692307692307,0.6615384615384615,0.6615384615384615,0.6533646506165589,0.015032406047747138,15,0.8117647058823529,0.6941176470588235,0.7764705882352941,0.7058823529411765,0.5357142857142857,0.7047899159663865,0.09516657390261775,2,0.41304347826086957,0.5434782608695652,0.35555555555555557,0.5777777777777777,0.8913043478260869,0.556231884057971,0.18637292978980458,65,0.4691358024691358,0.5154639175257731,0.4,0.5416666666666666,0.6507936507936508,0.5154120074910453,0.08304085475323161,56,0.6124040920716113,0.6187979539641943,0.5660130718954248,0.6418300653594771,0.7135093167701863,0.6305109000121787,0.04825324884231798,44
0.6750626564025879,0.10559265567106599,0.016214418411254882,0.0050001990290043565,zero,0.005,50,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.6030534351145038,0.4961832061068702,0.6923076923076923,0.6384615384615384,0.7461538461538462,0.6352319436288901,0.08478413489145564,52,0.6235294117647059,0.36470588235294116,0.9176470588235294,0.6941176470588235,0.6785714285714286,0.6557142857142857,0.17682070111212594,36,0.5652173913043478,0.7391304347826086,0.26666666666666666,0.5333333333333333,0.8695652173913043,0.5947826086956521,0.20428018204081172,40,0.5,0.5074626865671642,0.375,0.5052631578947369,0.7079646017699115,0.5191380892463625,0.10688904135703889,47,0.5943734015345268,0.5519181585677749,0.592156862745098,0.6137254901960785,0.7740683229813665,0.6252484472049689,0.07707890321373545,58
1.1683061122894287,0.08720150026653896,0.01803593635559082,0.005286335447861711,zero,0.005,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.648854961832061,0.5877862595419847,0.6615384615384615,0.6307692307692307,0.7307692307692307,0.6519436288901937,0.04664675630052802,23,0.8588235294117647,0.6,0.7764705882352941,0.5176470588235295,0.6785714285714286,0.6863025210084034,0.12152887602163868,16,0.2608695652173913,0.5652173913043478,0.4444444444444444,0.8444444444444444,0.8260869565217391,0.5882125603864734,0.22387071813594417,49,0.34285714285714286,0.49056603773584906,0.47619047619047616,0.6129032258064516,0.6846846846846847,0.5214403134549209,0.11824289117610058,39,0.559846547314578,0.5826086956521739,0.6104575163398693,0.681045751633987,0.7523291925465838,0.6372575406974385,0.07050686767001282,32
1.823328399658203,0.12813446895827194,0.01736288070678711,0.009681265593980587,zero,0.005,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.6717557251908397,0.6412213740458015,0.6307692307692307,0.6615384615384615,0.6615384615384615,0.6533646506165589,0.015032406047747138,15,0.8117647058823529,0.6941176470588235,0.7764705882352941,0.7058823529411765,0.5357142857142857,0.7047899159663865,0.09516657390261775,2,0.41304347826086957,0.5434782608695652,0.35555555555555557,0.5777777777777777,0.8913043478260869,0.556231884057971,0.18637292978980458,65,0.4691358024691358,0.5154639175257731,0.4,0.5416666666666666,0.6507936507936508,0.5154120074910453,0.08304085475323161,56,0.6124040920716113,0.6187979539641943,0.5660130718954248,0.6418300653594771,0.7135093167701863,0.6305109000121787,0.04825324884231798,44
0.6866486072540283,0.08994592674161828,0.016431331634521484,0.005987980176520828,zero,0.001,50,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.001, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.6030534351145038,0.4961832061068702,0.6923076923076923,0.6384615384615384,0.7461538461538462,0.6352319436288901,0.08478413489145564,52,0.6235294117647059,0.36470588235294116,0.9176470588235294,0.6941176470588235,0.6785714285714286,0.6557142857142857,0.17682070111212594,36,0.5652173913043478,0.7391304347826086,0.26666666666666666,0.5333333333333333,0.8695652173913043,0.5947826086956521,0.20428018204081172,40,0.5,0.5074626865671642,0.375,0.5052631578947369,0.7079646017699115,0.5191380892463625,0.10688904135703889,47,0.5943734015345268,0.5519181585677749,0.592156862745098,0.6137254901960785,0.7740683229813665,0.6252484472049689,0.07707890321373545,58
1.425772476196289,0.057656885770210525,0.013833570480346679,0.0042527017270492665,zero,0.001,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.001, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.648854961832061,0.5877862595419847,0.6615384615384615,0.6307692307692307,0.7307692307692307,0.6519436288901937,0.04664675630052802,23,0.8588235294117647,0.6,0.7764705882352941,0.5176470588235295,0.6785714285714286,0.6863025210084034,0.12152887602163868,16,0.2608695652173913,0.5652173913043478,0.4444444444444444,0.8444444444444444,0.8260869565217391,0.5882125603864734,0.22387071813594417,49,0.34285714285714286,0.49056603773584906,0.47619047619047616,0.6129032258064516,0.6846846846846847,0.5214403134549209,0.11824289117610058,39,0.559846547314578,0.5826086956521739,0.6104575163398693,0.681045751633987,0.7523291925465838,0.6372575406974385,0.07050686767001282,32
1.8766347885131835,0.15948312117404315,0.016951322555541992,0.004191498890828531,zero,0.001,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.001, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.6717557251908397,0.6412213740458015,0.6307692307692307,0.6615384615384615,0.6615384615384615,0.6533646506165589,0.015032406047747138,15,0.8117647058823529,0.6941176470588235,0.7764705882352941,0.7058823529411765,0.5357142857142857,0.7047899159663865,0.09516657390261775,2,0.41304347826086957,0.5434782608695652,0.35555555555555557,0.5777777777777777,0.8913043478260869,0.556231884057971,0.18637292978980458,65,0.4691358024691358,0.5154639175257731,0.4,0.5416666666666666,0.6507936507936508,0.5154120074910453,0.08304085475323161,56,0.6124040920716113,0.6187979539641943,0.5660130718954248,0.6418300653594771,0.7135093167701863,0.6305109000121787,0.04825324884231798,44
0.6252365112304688,0.029167949338580926,0.015135526657104492,0.006407211452494082,normal,1.0,50,,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.5801526717557252,0.5572519083969466,0.676923076923077,0.6307692307692307,0.5846153846153846,0.6059424544920728,0.042767613127607636,70,0.6352941176470588,0.5058823529411764,0.8823529411764706,0.611764705882353,0.42857142857142855,0.6127731092436974,0.1539723296096796,67,0.4782608695652174,0.6521739130434783,0.28888888888888886,0.6666666666666666,0.8695652173913043,0.591111111111111,0.19547247667195816,48,0.4444444444444444,0.5084745762711864,0.38235294117647056,0.5555555555555556,0.5970149253731343,0.49756848856415825,0.07676955503950464,69,0.556777493606138,0.5790281329923274,0.5856209150326797,0.6392156862745098,0.6490683229813664,0.6019421101774042,0.035892823125886715,70
1.3244754314422607,0.10266541373500705,0.017328166961669923,0.004032369427962894,normal,1.0,100,,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.648854961832061,0.5648854961832062,0.6615384615384615,0.6615384615384615,0.7153846153846154,0.6504403992953611,0.048551498912044876,34,0.611764705882353,0.49411764705882355,0.7647058823529411,0.6588235294117647,0.7142857142857143,0.6487394957983194,0.09286683853712233,49,0.717391304347826,0.6956521739130435,0.4666666666666667,0.6666666666666666,0.717391304347826,0.6527536231884058,0.09488758978070805,17,0.5892857142857143,0.5289256198347108,0.4883720930232558,0.5769230769230769,0.6407766990291263,0.5648566406191768,0.05224396246422694,14,0.6645780051150896,0.5948849104859335,0.615686274509804,0.6627450980392157,0.7158385093167702,0.6507465594933626,0.042242119170310746,17
1.9555261611938477,0.18904605825494408,0.02019786834716797,0.0019273683435993526,normal,1.0,150,,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.648854961832061,0.5343511450381679,0.6153846153846154,0.6230769230769231,0.7538461538461538,0.6351027598355843,0.07067309323288952,60,0.7294117647058823,0.4235294117647059,0.8705882352941177,0.6352941176470588,0.7023809523809523,0.6722408963585433,0.14611027688254674,29,0.5,0.7391304347826086,0.13333333333333333,0.6,0.8478260869565217,0.5640579710144926,0.2458022285492065,62,0.5,0.5271317829457365,0.1935483870967742,0.5242718446601942,0.7090909090909091,0.4908085847587228,0.1664538643791646,71,0.6147058823529412,0.5813299232736573,0.5019607843137255,0.6176470588235294,0.775103519668737,0.6181494336865181,0.08888439021889077,67
0.7377834320068359,0.035345685941570226,0.017987871170043947,0.007128830354779826,normal,0.5,50,,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.5190839694656488,0.5648854961832062,0.6692307692307692,0.6,0.7153846153846154,0.613716970052848,0.07063450277919664,69,0.5882352941176471,0.49411764705882355,0.788235294117647,0.6470588235294118,0.6666666666666666,0.6368627450980392,0.09658848208354545,54,0.391304347826087,0.6956521739130435,0.4444444444444444,0.5111111111111111,0.8043478260869565,0.5693719806763284,0.15612151371972657,60,0.36363636363636365,0.5289256198347108,0.4819277108433735,0.46938775510204084,0.6666666666666666,0.5021088232166311,0.09843880543685235,68,0.48976982097186705,0.5948849104859335,0.6163398692810458,0.5790849673202614,0.7355072463768115,0.6031173628871839,0.07898722743988587,69
1.305323600769043,0.09405134212641755,0.01567673683166504,0.004834570262277946,normal,0.5,100,,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.6564885496183206,0.5877862595419847,0.6461538461538462,0.6,0.6384615384615384,0.6257780387551379,0.026933483767502306,66,0.7529411764705882,0.49411764705882355,0.8,0.6352941176470588,0.5,0.6364705882352941,0.1258548623088596,55,0.4782608695652174,0.7608695652173914,0.35555555555555557,0.5333333333333333,0.8913043478260869,0.6038647342995169,0.19477192095515186,37,0.4943820224719101,0.5645161290322581,0.41025641025641024,0.48,0.6356589147286822,0.5169626952978522,0.07695775524715341,55,0.6156010230179028,0.6274936061381075,0.5777777777777778,0.584313725490196,0.6956521739130435,0.6201676612674055,0.0420828759366095,66
1.944148015975952,0.09536156806186237,0.013428306579589844,0.0037078703645251902,normal,0.5,150,,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.6106870229007634,0.5801526717557252,0.5769230769230769,0.47692307692307695,0.7,0.5889371697005285,0.07152156485777413,71,0.6941176470588235,0.43529411764705883,0.7176470588235294,0.49411764705882355,0.5595238095238095,0.580140056022409,0.11018556838827541,71,0.45652173913043476,0.8478260869565217,0.3111111111111111,0.4444444444444444,0.9565217391304348,0.6032850241545894,0.25167911922132097,38,0.45161290322580644,0.5864661654135338,0.3373493975903614,0.37037037037037035,0.6929133858267716,0.48774244448536874,0.13382160089676595,72,0.5753196930946292,0.6415601023017903,0.5143790849673202,0.469281045751634,0.7580227743271222,0.5917125400884992,0.10137310589127203,71
