mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__init_type,param_classifier__learning_rate,param_classifier__n_epochs,param_classifier__penalty,param_classifier__penalty_strength,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
1.2412769794464111,0.04446566801633849,0.014533329010009765,0.004175208281954632,zero,1.0,100,l1,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.6412213740458015,0.5725190839694656,0.676923076923077,0.676923076923077,0.7538461538461538,0.664286553141515,0.0588108092613912,56,0.7411764705882353,0.4823529411764706,0.8470588235294118,0.6588235294117647,0.6904761904761905,0.6839775910364146,0.11932699464535178,85,0.45652173913043476,0.7391304347826086,0.35555555555555557,0.7111111111111111,0.8695652173913043,0.6263768115942029,0.1903831821011994,382,0.47191011235955055,0.5483870967741935,0.43243243243243246,0.6037735849056604,0.7142857142857143,0.5541577881515103,0.09971732376340414,262,0.5988491048593351,0.6107416879795396,0.6013071895424836,0.6849673202614379,0.7800207039337475,0.6551772013153088,0.07003241934566554,145
1.2137839794158936,0.12709038915876453,0.01753263473510742,0.003306283423049662,zero,1.0,100,l1,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.6259541984732825,0.5877862595419847,0.7076923076923077,0.5769230769230769,0.7769230769230769,0.6550557839107457,0.07628768160975212,136,0.7411764705882353,0.5411764705882353,0.7764705882352941,0.4,0.7142857142857143,0.6346218487394958,0.14254875265074166,371,0.41304347826086957,0.6739130434782609,0.5777777777777777,0.9111111111111111,0.8913043478260869,0.6934299516908212,0.18916250861729078,99,0.4367816091954023,0.5344827586206896,0.5777777777777777,0.5985401459854015,0.7387387387387387,0.577264206063602,0.0980740193387211,86,0.5771099744245525,0.6075447570332481,0.677124183006536,0.6555555555555556,0.8027950310559007,0.6640259002151586,0.0777749074139005,73
1.1301364421844482,0.06972471884025061,0.014543581008911132,0.006156570430181032,zero,1.0,100,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.6412213740458015,0.5343511450381679,0.6615384615384615,0.6538461538461539,0.7384615384615385,0.6458837345860247,0.06533050819318681,248,0.7058823529411765,0.4470588235294118,0.7176470588235294,0.6470588235294118,0.6666666666666666,0.6368627450980392,0.09829300484774708,360,0.5217391304347826,0.6956521739130435,0.5555555555555556,0.6666666666666666,0.8695652173913043,0.6618357487922706,0.12267107438147924,220,0.5052631578947369,0.512,0.5319148936170213,0.5714285714285714,0.7017543859649122,0.5644722017810484,0.07240692000842869,153,0.6138107416879796,0.5713554987212276,0.6366013071895424,0.6568627450980392,0.7681159420289855,0.6493492469451548,0.06583388276802964,211
1.2025700092315674,0.08174932232243275,0.012515783309936523,0.004839848175176815,zero,1.0,100,l2,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.6106870229007634,0.5725190839694656,0.6153846153846154,0.6846153846153846,0.7230769230769231,0.6412566059894305,0.05459533718871611,316,0.7176470588235294,0.49411764705882355,0.7058823529411765,0.7058823529411765,0.5952380952380952,0.6437535014005603,0.08709176741325658,308,0.41304347826086957,0.717391304347826,0.4444444444444444,0.6444444444444445,0.9565217391304348,0.6351690821256039,0.19790387952147537,335,0.42696629213483145,0.5409836065573771,0.4444444444444444,0.5858585858585859,0.7096774193548387,0.5415860696700155,0.10275145667484742,375,0.5653452685421995,0.6057544757033249,0.5751633986928104,0.6751633986928105,0.775879917184265,0.639461291763082,0.07829206243453748,343
1.2573935985565186,0.11513912357855313,0.01604294776916504,0.007172852322431285,zero,1.0,100,l2,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.6106870229007634,0.5114503816793893,0.6692307692307692,0.6846153846153846,0.7692307692307693,0.6490428655314151,0.08546455410505141,208,0.4823529411764706,0.29411764705882354,0.8705882352941177,0.6235294117647059,0.7380952380952381,0.6017366946778712,0.20011580888615224,547,0.8478260869565217,0.9130434782608695,0.28888888888888886,0.8,0.8260869565217391,0.7351690821256038,0.2262591523941105,34,0.6046511627906976,0.5675675675675675,0.37681159420289856,0.6371681415929203,0.7169811320754716,0.5806359196459112,0.11320581119569238,68,0.6650895140664962,0.6035805626598465,0.5797385620915032,0.711764705882353,0.7820910973084887,0.6684528884017376,0.0733205546675259,53
1.4969418525695801,0.1738893668285643,0.015145015716552735,0.005208925462118716,zero,1.0,100,elasticnet,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.6946564885496184,0.5572519083969466,0.6692307692307692,0.49230769230769234,0.7692307692307693,0.6365355255431592,0.09913890540599031,395,0.611764705882353,0.47058823529411764,0.788235294117647,0.4470588235294118,0.7261904761904762,0.6087675070028011,0.13509184501405844,511,0.8478260869565217,0.717391304347826,0.4444444444444444,0.5777777777777777,0.8478260869565217,0.6870531400966182,0.15710911438241318,123,0.6610169491525424,0.532258064516129,0.4819277108433735,0.4406779661016949,0.7222222222222222,0.5676205825671924,0.1070819799010663,133,0.7297953964194374,0.5939897698209718,0.6163398692810458,0.5124183006535947,0.7870082815734989,0.6479103235497098,0.0983011851921362,242
1.457916784286499,0.06814869424306655,0.016700553894042968,0.004595428893661791,zero,1.0,100,elasticnet,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.6717557251908397,0.6030534351145038,0.6076923076923076,0.6076923076923076,0.7384615384615385,0.6457310628302995,0.05289895623567668,268,0.6352941176470588,0.5529411764705883,0.7529411764705882,0.5764705882352941,0.7023809523809523,0.6440056022408964,0.07510557710072982,297,0.7391304347826086,0.6956521739130435,0.3333333333333333,0.6666666666666666,0.8043478260869565,0.6478260869565217,0.16394116802758577,289,0.6126126126126126,0.5517241379310345,0.37037037037037035,0.5405405405405406,0.6851851851851852,0.5520865693279486,0.10443453696902816,284,0.6872122762148337,0.6242966751918159,0.5431372549019607,0.6215686274509804,0.7533643892339544,0.645915844598709,0.07053254422916093,262
1.557352876663208,0.06896913311157586,0.01622495651245117,0.005880090951985674,zero,1.0,100,elasticnet,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.6335877862595419,0.5572519083969466,0.7076923076923077,0.6153846153846154,0.7615384615384615,0.6550910158543746,0.0717069489868662,132,0.5764705882352941,0.3764705882352941,0.9058823529411765,0.5058823529411764,0.6904761904761905,0.6110364145658262,0.1791748337693261,502,0.7391304347826086,0.8913043478260869,0.3333333333333333,0.8222222222222222,0.8913043478260869,0.7354589371980677,0.20872083405060698,31,0.5862068965517241,0.5857142857142857,0.4411764705882353,0.5967741935483871,0.7256637168141593,0.5871071126433582,0.09009981982119035,46,0.6578005115089514,0.6338874680306905,0.6196078431372549,0.6640522875816993,0.7908902691511387,0.673247675881947,0.06097443304079472,28
1.9640582084655762,0.14153190707543328,0.013313007354736329,0.003770840485750249,zero,1.0,150,l1,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.6412213740458015,0.5801526717557252,0.6384615384615384,0.6307692307692307,0.7538461538461538,0.6488901937756899,0.05698515146202618,220,0.7764705882352941,0.49411764705882355,0.7529411764705882,0.49411764705882355,0.7023809523809523,0.6440056022408964,0.12470317683888327,297,0.391304347826087,0.7391304347826086,0.4222222222222222,0.8888888888888888,0.8478260869565217,0.6578743961352658,0.21101820881157507,241,0.43373493975903615,0.5528455284552846,0.4470588235294118,0.625,0.7090909090909091,0.5535460401669283,0.10487572877383797,273,0.5838874680306906,0.6166240409207161,0.5875816993464053,0.6915032679738562,0.775103519668737,0.6509399991880811,0.07314350234707846,192
1.9233867645263671,0.16597444328338698,0.02000870704650879,0.0014422982571228261,zero,1.0,150,l1,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.6717557251908397,0.5419847328244275,0.6846153846153846,0.6538461538461539,0.7692307692307693,0.664286553141515,0.0728684782345607,56,0.7411764705882353,0.49411764705882355,0.7176470588235294,0.5647058823529412,0.7023809523809523,0.6440056022408964,0.09698223339347581,297,0.5434782608695652,0.6304347826086957,0.6222222222222222,0.8222222222222222,0.8913043478260869,0.7019323671497585,0.1318368020662365,79,0.5376344086021505,0.4915254237288136,0.5773195876288659,0.6218487394957983,0.7321428571428571,0.5920942033196972,0.08221580845387705,30,0.6423273657289003,0.5622762148337597,0.6699346405228759,0.6934640522875817,0.7968426501035196,0.6729689846953274,0.07611272972944595,33
1.9922293186187745,0.07156050694528279,0.017555427551269532,0.0018395678757584877,zero,1.0,150,l1,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.6564885496183206,0.5572519083969466,0.6846153846153846,0.6,0.6230769230769231,0.6242865531415149,0.04418479364784688,524,0.611764705882353,0.4,0.7529411764705882,0.5647058823529412,0.6428571428571429,0.594453781512605,0.1152892176237815,574,0.7391304347826086,0.8478260869565217,0.5555555555555556,0.6666666666666666,0.5869565217391305,0.6792270531400966,0.1058114388185155,144,0.6017699115044248,0.5735294117647058,0.5494505494505495,0.5357142857142857,0.5242718446601942,0.5569472006188321,0.027780426486021016,235,0.6754475703324808,0.6239130434782609,0.6542483660130719,0.615686274509804,0.6149068322981367,0.6368404173263509,0.024038493487817763,382
1.7517763137817384,0.10089323340750182,0.013506412506103516,0.0041378978612623945,zero,1.0,150,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.5267175572519084,0.6259541984732825,0.6923076923076923,0.6692307692307692,0.6461538461538462,0.6320728126834997,0.0571741152071671,440,0.6470588235294118,0.6705882352941176,0.8941176470588236,0.6823529411764706,0.6547619047619048,0.7097759103641457,0.09298337786670387,29,0.30434782608695654,0.5434782608695652,0.3111111111111111,0.6444444444444445,0.6304347826086957,0.4867632850241546,0.15023349932628463,643,0.3111111111111111,0.5050505050505051,0.4117647058823529,0.5742574257425742,0.5576923076923077,0.4719752110957701,0.09839269358455079,635,0.47570332480818417,0.6070332480818414,0.6026143790849674,0.6633986928104576,0.6425983436853002,0.5982695976941501,0.06530697771972867,629
1.6845951080322266,0.15974835861005357,0.018076562881469728,0.004534950287172544,zero,1.0,150,l2,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.6030534351145038,0.5954198473282443,0.6230769230769231,0.6076923076923076,0.7692307692307693,0.6396946564885496,0.0653953235736999,337,0.47058823529411764,0.5647058823529412,0.7176470588235294,0.6235294117647059,0.7142857142857143,0.6181512605042017,0.09359639571365355,462,0.8478260869565217,0.6521739130434783,0.4444444444444444,0.5777777777777777,0.8695652173913043,0.6783574879227052,0.1617387841320553,164,0.6,0.5309734513274337,0.449438202247191,0.5048543689320388,0.7272727272727273,0.5625077499558782,0.09555753608806347,180,0.6592071611253196,0.6084398976982097,0.5810457516339869,0.6006535947712418,0.7919254658385093,0.6482543742134534,0.07632741552363752,233
1.7405951499938965,0.10571540621643612,0.01899113655090332,0.004216498891563938,zero,1.0,150,l2,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.6106870229007634,0.5114503816793893,0.6384615384615384,0.6846153846153846,0.7692307692307693,0.6428890193775689,0.08489524598731732,294,0.4823529411764706,0.29411764705882354,0.6823529411764706,0.6235294117647059,0.7380952380952381,0.5640896358543418,0.15960138342024316,624,0.8478260869565217,0.9130434782608695,0.5555555555555556,0.8,0.8260869565217391,0.7885024154589372,0.12234280202759311,3,0.6046511627906976,0.5675675675675675,0.5154639175257731,0.6371681415929203,0.7169811320754716,0.6083663843104861,0.06772875210404475,8,0.6650895140664962,0.6035805626598465,0.6189542483660131,0.711764705882353,0.7820910973084887,0.6762960256566395,0.06504126128309569,19
2.0161266803741453,0.2525902297116965,0.017888307571411133,0.0038145630008195714,zero,1.0,150,elasticnet,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.6259541984732825,0.5419847328244275,0.6230769230769231,0.6923076923076923,0.7153846153846154,0.6397416324133882,0.06084286123246461,336,0.6352941176470588,0.49411764705882355,0.7294117647058823,0.6823529411764706,0.6071428571428571,0.6296638655462184,0.07954552782148445,405,0.6086956521739131,0.6304347826086957,0.4222222222222222,0.7111111111111111,0.9130434782608695,0.6571014492753624,0.15915140550937554,246,0.5333333333333333,0.4915254237288136,0.4367816091954023,0.6153846153846154,0.6942148760330579,0.5542479715350445,0.0911024807035097,261,0.6219948849104859,0.5622762148337597,0.5758169934640522,0.6967320261437908,0.7600931677018633,0.6433826574107904,0.07492437405971676,295
1.9166970729827881,0.15379671785237842,0.017215156555175783,0.007309527390995123,zero,1.0,150,elasticnet,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.6412213740458015,0.6106870229007634,0.5923076923076923,0.6153846153846154,0.7153846153846154,0.6349970640046976,0.043125187878042044,420,0.6235294117647059,0.6823529411764706,0.8235294117647058,0.6,0.6666666666666666,0.6792156862745098,0.07793568854769985,100,0.6739130434782609,0.4782608695652174,0.15555555555555556,0.6444444444444445,0.8043478260869565,0.551304347826087,0.22346875756489717,609,0.5688073394495413,0.4631578947368421,0.208955223880597,0.5370370370370371,0.6666666666666666,0.4889248323541368,0.1544895307696157,614,0.6487212276214833,0.5803069053708441,0.4895424836601307,0.6222222222222222,0.7355072463768115,0.6152600170502984,0.08081353759393597,569
2.0275505065917967,0.1418621067004403,0.013773393630981446,0.004192355948755513,zero,1.0,150,elasticnet,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.6335877862595419,0.5572519083969466,0.7076923076923077,0.6153846153846154,0.7615384615384615,0.6550910158543746,0.0717069489868662,132,0.5764705882352941,0.3764705882352941,0.9058823529411765,0.5058823529411764,0.6904761904761905,0.6110364145658262,0.1791748337693261,502,0.7391304347826086,0.8913043478260869,0.3333333333333333,0.8222222222222222,0.8913043478260869,0.7354589371980677,0.20872083405060698,31,0.5862068965517241,0.5857142857142857,0.4411764705882353,0.5967741935483871,0.7256637168141593,0.5871071126433582,0.09009981982119035,46,0.6578005115089514,0.6338874680306905,0.6196078431372549,0.6640522875816993,0.7908902691511387,0.673247675881947,0.06097443304079472,28
0.6202762603759766,0.03694647964571472,0.01675443649291992,0.005192982183152938,zero,0.5,50,l1,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.5, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.6641221374045801,0.5648854961832062,0.6923076923076923,0.6,0.6307692307692307,0.6304169113329419,0.04513577301820148,464,0.6941176470588235,0.4823529411764706,0.7176470588235294,0.611764705882353,0.5119047619047619,0.6035574229691877,0.09420795653891416,537,0.6086956521739131,0.717391304347826,0.6444444444444445,0.5777777777777777,0.8478260869565217,0.6792270531400966,0.09628977945300918,144,0.56,0.5365853658536586,0.5918367346938775,0.5,0.6190476190476191,0.5614939439190311,0.04156268697089269,189,0.6514066496163683,0.5998721227621483,0.681045751633987,0.5947712418300654,0.6798654244306418,0.6413922380546422,0.037550800020535666,315
