mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__init_type,param_classifier__learning_rate,param_classifier__n_epochs,param_classifier__penalty,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
1.9159712314605712,0.14352494427530935,0.02275705337524414,0.007088165010515046,zero,0.1,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.7404580152671756,0.7022900763358778,0.7384615384615385,0.7846153846153846,0.823076923076923,0.75778038755138,0.04180002815684595,5,0.9176470588235294,0.8470588235294118,0.7411764705882353,0.8941176470588236,0.8452380952380952,0.849047619047619,0.060649555664843056,39,0.41304347826086957,0.43478260869565216,0.7333333333333333,0.5777777777777777,0.782608695652174,0.5883091787439613,0.15045510397993456,11,0.5277777777777778,0.5063291139240507,0.66,0.65,0.7578947368421053,0.6204003257087868,0.09267164157204111,8,0.8324808184143222,0.7104859335038364,0.8196078431372549,0.8486274509803922,0.890527950310559,0.8203459992692729,0.059903888893784146,44,0.6653452685421994,0.640920716112532,0.7372549019607844,0.7359477124183007,0.8139233954451346,0.7186783988957902,0.061000991874693385,6
2.766520118713379,0.12164631040902064,0.022955894470214844,0.00994709284833645,zero,0.1,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.1, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.7480916030534351,0.6641221374045801,0.7692307692307693,0.7692307692307693,0.7846153846153846,0.7470581327069876,0.0430656386682009,42,0.8941176470588236,0.6705882352941176,0.8705882352941177,0.9058823529411765,0.9285714285714286,0.8539495798319328,0.09357043804873957,35,0.4782608695652174,0.6521739130434783,0.5777777777777777,0.5111111111111111,0.5217391304347826,0.5482125603864735,0.0610780877339184,32,0.5714285714285714,0.5769230769230769,0.6341463414634146,0.6052631578947368,0.631578947368421,0.6038680190156441,0.026324765666733276,36,0.8312020460358056,0.7117647058823529,0.8219607843137254,0.8567320261437908,0.8656832298136645,0.8174685584378679,0.05522384929026699,45,0.6861892583120205,0.661381074168798,0.7241830065359477,0.7084967320261437,0.7251552795031055,0.7010810701092031,0.024356168838896082,43
0.9749732971191406,0.07529720709532836,0.023662424087524413,0.006045524710159381,zero,0.05,50,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.7633587786259542,0.6870229007633588,0.7769230769230769,0.7615384615384615,0.8153846153846154,0.7608455666470932,0.041688311335027324,2,0.8588235294117647,0.7647058823529411,0.8823529411764706,0.9058823529411765,0.8690476190476191,0.8561624649859944,0.04836408433403069,34,0.5869565217391305,0.5434782608695652,0.5777777777777777,0.4888888888888889,0.717391304347826,0.5828985507246377,0.07552849262656469,13,0.6352941176470588,0.5494505494505495,0.6419753086419753,0.5866666666666667,0.7333333333333333,0.6293439951479167,0.06198879499760517,5,0.831457800511509,0.7212276214833759,0.834248366013072,0.8627450980392157,0.8967391304347827,0.8292836032963911,0.05894979385863907,2,0.7228900255754476,0.6540920716112532,0.7300653594771241,0.6973856209150326,0.7932194616977226,0.719530507855316,0.04544208695044701,5
1.846975564956665,0.15174770879495547,0.021140289306640626,0.007452788313352498,zero,0.05,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.7251908396946565,0.7175572519083969,0.7692307692307693,0.7692307692307693,0.8076923076923077,0.75778038755138,0.03296483436579417,5,0.8705882352941177,0.8705882352941177,0.8235294117647058,0.9058823529411765,0.8452380952380952,0.8631652661064425,0.027667073771943558,26,0.45652173913043476,0.43478260869565216,0.6666666666666666,0.5111111111111111,0.7391304347826086,0.5616425120772947,0.12019090666769261,20,0.5384615384615384,0.5194805194805194,0.6666666666666666,0.6052631578947368,0.7311827956989247,0.6122109356404772,0.0790011460782988,16,0.8352941176470587,0.7168797953964194,0.829281045751634,0.8564705882352942,0.8915631469979297,0.8258977388056673,0.05870484757105946,37,0.6635549872122762,0.6526854219948849,0.7450980392156863,0.7084967320261437,0.7921842650103519,0.7124038890918687,0.05177179200608194,10
2.8308462142944335,0.08523778814346203,0.024927711486816405,0.005093066462119368,zero,0.05,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.7480916030534351,0.648854961832061,0.7846153846153846,0.7538461538461538,0.7923076923076923,0.7455431591309454,0.051259344810718685,45,0.8941176470588236,0.6823529411764706,0.8705882352941177,0.9058823529411765,0.8928571428571429,0.8491596638655462,0.08418054381712942,38,0.4782608695652174,0.5869565217391305,0.6222222222222222,0.4666666666666667,0.6086956521739131,0.55256038647343,0.06646078972056899,29,0.5714285714285714,0.54,0.6666666666666666,0.5675675675675675,0.6746987951807228,0.6040723201687057,0.05551508748477359,35,0.8335038363171356,0.7153452685421995,0.8282352941176471,0.8619607843137255,0.8923395445134575,0.826276945560833,0.059999172283886834,33,0.6861892583120205,0.6346547314578006,0.74640522875817,0.6862745098039216,0.7507763975155279,0.7008600251694881,0.04330616439316491,45
0.9911911964416504,0.06579155177559731,0.020594024658203126,0.0050504909706881145,zero,0.01,50,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.7404580152671756,0.7022900763358778,0.7769230769230769,0.7538461538461538,0.8076923076923077,0.7562419260129184,0.03532853074839709,12,0.8705882352941177,0.8,0.8823529411764706,0.9058823529411765,0.8928571428571429,0.8703361344537814,0.037046912089410314,6,0.5,0.5217391304347826,0.5777777777777777,0.4666666666666667,0.6521739130434783,0.543671497584541,0.06519813635956505,41,0.575,0.5517241379310345,0.6419753086419753,0.5675675675675675,0.7058823529411765,0.6084298734163507,0.05766299836612133,22,0.8355498721227621,0.7217391304347825,0.8305882352941176,0.8627450980392157,0.8936335403726707,0.8288511752527098,0.0580800015406603,5,0.6852941176470588,0.6608695652173913,0.7300653594771241,0.6862745098039216,0.7725155279503106,0.7070038160191613,0.039630804744357304,15
2.006549596786499,0.08706142684445098,0.02411179542541504,0.003783138654333475,zero,0.01,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.732824427480916,0.6870229007633588,0.7769230769230769,0.7615384615384615,0.8,0.7516617733411627,0.03900075904931479,28,0.8588235294117647,0.8,0.8823529411764706,0.9176470588235294,0.8809523809523809,0.8679551820728291,0.03885048033628818,20,0.5,0.4782608695652174,0.5777777777777777,0.4666666666666667,0.6521739130434783,0.5349758454106281,0.07024732680927341,58,0.5679012345679012,0.5176470588235295,0.6419753086419753,0.5753424657534246,0.6976744186046512,0.6001080972782964,0.0628052415297306,42,0.8368286445012788,0.7222506393861893,0.8287581699346405,0.8622222222222222,0.8907867494824016,0.8281692851053466,0.05722698694281936,22,0.6794117647058824,0.6391304347826088,0.7300653594771241,0.692156862745098,0.7665631469979296,0.7014655137417285,0.04362186133213514,42
3.1178274631500242,0.09436394254478989,0.032692480087280276,0.006479195486207329,zero,0.01,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.7404580152671756,0.6946564885496184,0.7769230769230769,0.7538461538461538,0.8076923076923077,0.7547152084556664,0.03771162981276769,17,0.8705882352941177,0.788235294117647,0.8823529411764706,0.9058823529411765,0.8928571428571429,0.8679831932773109,0.041540493473000165,18,0.5,0.5217391304347826,0.5777777777777777,0.4666666666666667,0.6521739130434783,0.543671497584541,0.06519813635956505,41,0.575,0.5454545454545454,0.6419753086419753,0.5675675675675675,0.7058823529411765,0.6071759549210529,0.0589365707177786,24,0.8368286445012787,0.721227621483376,0.8300653594771241,0.8619607843137255,0.8915631469979296,0.8283291113546868,0.05775052977014461,15,0.6852941176470588,0.6549872122762148,0.7300653594771241,0.6862745098039216,0.7725155279503106,0.7058273454309261,0.04104495334657368,23
1.1286895275115967,0.025970291026645467,0.02831864356994629,0.005282487726954208,zero,0.005,50,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.7480916030534351,0.7022900763358778,0.7769230769230769,0.7615384615384615,0.8076923076923077,0.7593071051086318,0.03473660403658021,4,0.8705882352941177,0.8,0.8823529411764706,0.9176470588235294,0.8928571428571429,0.872689075630252,0.03952082168141044,4,0.5217391304347826,0.5217391304347826,0.5777777777777777,0.4666666666666667,0.6521739130434783,0.5480193236714976,0.06282244183873359,35,0.5925925925925926,0.5517241379310345,0.6419753086419753,0.5753424657534246,0.7058823529411765,0.6135033715720407,0.05487206305399517,14,0.8363171355498721,0.7212276214833759,0.8290196078431373,0.862483660130719,0.8920807453416149,0.8282257540697439,0.057906416005575376,18,0.6961636828644502,0.6608695652173913,0.7300653594771241,0.692156862745098,0.7725155279503106,0.7103541996508748,0.03803630749636415,11
2.0247036933898928,0.07897409902631868,0.02510204315185547,0.005632776694858497,zero,0.005,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.732824427480916,0.6946564885496184,0.7769230769230769,0.7615384615384615,0.8076923076923077,0.7547269524368762,0.03855534901115219,16,0.8588235294117647,0.8,0.8823529411764706,0.9176470588235294,0.8928571428571429,0.8703361344537814,0.03992401511067903,6,0.5,0.5,0.5777777777777777,0.4666666666666667,0.6521739130434783,0.5393236714975845,0.06720957958189422,50,0.5679012345679012,0.5348837209302325,0.6419753086419753,0.5753424657534246,0.7058823529411765,0.605197016566942,0.061182364830466275,29,0.8370843989769821,0.7227621483375958,0.8300653594771241,0.8630065359477124,0.8907867494824017,0.8287410384443632,0.05714312770019708,7,0.6794117647058824,0.65,0.7300653594771241,0.692156862745098,0.7725155279503106,0.704829902975683,0.04249983071767134,27
2.9630666732788087,0.11840916441100227,0.02151970863342285,0.006800021431047782,zero,0.005,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.005, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.7404580152671756,0.7022900763358778,0.7769230769230769,0.7615384615384615,0.8076923076923077,0.75778038755138,0.0353581805781176,5,0.8705882352941177,0.8,0.8823529411764706,0.9176470588235294,0.8928571428571429,0.872689075630252,0.03952082168141044,4,0.5,0.5217391304347826,0.5777777777777777,0.4666666666666667,0.6521739130434783,0.543671497584541,0.06519813635956505,41,0.575,0.5517241379310345,0.6419753086419753,0.5753424657534246,0.7058823529411765,0.6099848530535221,0.05663579363100622,18,0.8370843989769821,0.7222506393861893,0.829281045751634,0.862483660130719,0.8913043478260869,0.8284808184143223,0.05738031368192393,11,0.6852941176470588,0.6608695652173913,0.7300653594771241,0.692156862745098,0.7725155279503106,0.7081802866073966,0.039081481275813984,12
1.0879977226257325,0.07933577847629548,0.024815893173217772,0.006469868548273049,zero,0.001,50,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.001, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.732824427480916,0.7022900763358778,0.7615384615384615,0.7769230769230769,0.7846153846153846,0.7516382853787433,0.03037772285815754,30,0.8588235294117647,0.8,0.8588235294117647,0.9058823529411765,0.8690476190476191,0.8585154061624649,0.03399646391502284,30,0.5,0.5217391304347826,0.5777777777777777,0.5333333333333333,0.6304347826086957,0.552657004830918,0.04643816392705926,28,0.5679012345679012,0.5517241379310345,0.6265060240963856,0.6233766233766234,0.6744186046511628,0.6087853249246215,0.04418629761074702,19,0.831457800511509,0.7115089514066496,0.8264052287581699,0.8734640522875817,0.8879399585921326,0.8261551983112085,0.062011976749897564,34,0.6794117647058824,0.6608695652173913,0.7183006535947711,0.7196078431372549,0.7497412008281574,0.7055862054966915,0.03159938731641394,25
1.9409977436065673,0.08330498577530002,0.029808568954467773,0.005371744331279355,zero,0.001,100,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.001, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.7404580152671756,0.6946564885496184,0.7769230769230769,0.7615384615384615,0.7769230769230769,0.7500998238402818,0.030779032294699995,31,0.8705882352941177,0.8,0.8823529411764706,0.9176470588235294,0.8690476190476191,0.8679271708683473,0.03821676940149904,21,0.5,0.5,0.5777777777777777,0.4666666666666667,0.6086956521739131,0.5306280193236714,0.053450651614768564,63,0.575,0.5348837209302325,0.6419753086419753,0.5753424657534246,0.6588235294117647,0.5972050049474793,0.04616535054852424,48,0.8373401534526854,0.7199488491048593,0.8274509803921568,0.8664052287581698,0.889751552795031,0.8281793529005806,0.05839631175008246,21,0.6852941176470588,0.65,0.7300653594771241,0.692156862745098,0.7388716356107661,0.6992775950960095,0.03221831258491389,47
2.755449104309082,0.09842131370016557,0.026824951171875,0.005570932331564325,zero,0.001,150,,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.001, 'classifier__n_epochs': 150, 'classifier__penalty': None}",0.7480916030534351,0.6946564885496184,0.7769230769230769,0.7615384615384615,0.7846153846153846,0.7531650029359953,0.03185175988353348,24,0.8705882352941177,0.8,0.8823529411764706,0.9176470588235294,0.8809523809523809,0.8703081232492996,0.03858150681309824,12,0.5217391304347826,0.5,0.5777777777777777,0.4666666666666667,0.6086956521739131,0.534975845410628,0.05163580077774049,59,0.5925925925925926,0.5348837209302325,0.6419753086419753,0.5753424657534246,0.6666666666666666,0.6022921509169783,0.047080982743385236,38,0.8370843989769821,0.7212276214833759,0.8284967320261438,0.8619607843137255,0.8907867494824016,0.8279112572565257,0.057582263357691434,29,0.6961636828644502,0.65,0.7300653594771241,0.692156862745098,0.744824016563147,0.7026419843299638,0.03302862402979223,38
0.9435636043548584,0.07938119271493885,0.025026607513427734,0.0070314137149013805,normal,1.0,50,,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 50, 'classifier__penalty': None}",0.6870229007633588,0.6030534351145038,0.676923076923077,0.6230769230769231,0.7384615384615385,0.6657075748678802,0.04819996581601567,72,0.5882352941176471,0.611764705882353,0.5764705882352941,0.9411764705882353,0.8333333333333334,0.7101960784313726,0.14897006400361987,72,0.8695652173913043,0.5869565217391305,0.8666666666666667,0.022222222222222223,0.5652173913043478,0.5821256038647343,0.3089939061013903,14,0.6611570247933884,0.5094339622641509,0.65,0.0392156862745098,0.6046511627906976,0.4928915672245494,0.23305878522405404,71,0.8161125319693094,0.7005115089514067,0.8054901960784314,0.362875816993464,0.7523291925465839,0.6874638493078391,0.16746094886863394,72,0.7289002557544757,0.5993606138107417,0.7215686274509804,0.48169934640522877,0.6992753623188406,0.6461608411480535,0.09443637207727915,72
1.8332784175872803,0.045143528893323515,0.022539234161376952,0.004686537755279356,normal,1.0,100,,"{'classifier__init_type': 'normal', 'classifier__learning_rate': 1.0, 'classifier__n_epochs': 100, 'classifier__penalty': None}",0.7022900763358778,0.648854961832061,0.6692307692307692,0.6846153846153846,0.7615384615384615,0.6933059307105107,0.0383859890109532,69,0.8235294117647058,0.6823529411764706,0.6705882352941176,0.6235294117647059,0.8333333333333334,0.7266666666666667,0.08544701193891296,71,0.4782608695652174,0.5869565217391305,0.6666666666666666,0.8,0.6304347826086957,0.6324637681159421,0.10496836422428762,4,0.5301204819277109,0.54,0.5825242718446602,0.6371681415929203,0.651685393258427,0.5882996577247436,0.04930904318587736,53,0.760613810741688,0.705626598465473,0.7513725490196078,0.8049673202614378,0.8374741200828157,0.7720108797142045,0.045462664869178986,59,0.6508951406649617,0.6346547314578006,0.6686274509803921,0.711764705882353,0.7318840579710145,0.6795652173913045,0.03669503486584471,59
